# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Sep 28 18:08:25 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_pnum:        Number of Planets
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,sy_pnum,rastr,ra,decstr,dec
KOI-94 d,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 d,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 d,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 d,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 d,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-94 e,4,19h49m19.94s,297.3330716,+41d53m28.03s,41.8911186
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 b,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 c,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KOI-984 c,2,19h24m11.75s,291.0489438,+36d50m24.28s,36.8400772
KPS-1 b,1,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452
KPS-1 b,1,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452
KPS-1 b,1,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452
KPS-1 b,1,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452
KPS-1 b,1,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452
KPS-1 b,1,11h00m40.13s,165.1671980,+64d57m49.84s,64.9638452
Kapteyn c,1,05h11m50.08s,77.9586613,-45d02m34.87s,-45.0430198
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 b,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 c,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-10 d,3,19h02m43.03s,285.6792980,+50d14m29.34s,50.2414842
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 b,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 c,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 d,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-100 e,4,19h25m32.67s,291.3861294,+41d59m24.50s,41.9901394
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1000 b,1,19h06m44.51s,286.6854729,+47d05m53.50s,47.0981948
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 b,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1001 c,2,19h05m05.74s,286.2739151,+48d37m07.31s,48.6186972
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1002 b,1,19h32m19.07s,293.0794629,+43d04m25.24s,43.0736770
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
Kepler-1003 b,1,19h28m04.90s,292.0204349,+44d52m34.47s,44.8762427
